Justiça#Tribunal#UF#Tipo de unidade#Classificação da unidade#Código#Unidade Judiciária#Município sede#Telefone#CEP#Endereço#Unidades Judiciárias#Estoque#Taxa de congestionamento líquida#Taxa de congestionamento total
Total###########1.124#1.519.657#58,9%#62,6%
Justiça Estadual#Total##########1.103#1.475.089#58,7%#62,2%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10181#01 CRIMINAL DE RIBEIRAO PRETO#RIBEIRAO PRETO#(016) 3629-0004#14.096-570#R. ALICE ALEM SAADI, Nº 1.010#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10870#EXECUCOES CRIMINAIS DE MARILIA#MARILIA#(014) 3433-2233#17.519-902#R. LOURIVAL FREIRE, Nº 120#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9877#02 CRIMINAL DE MARILIA#MARILIA#(014) 3433-2233#17.519-902#R. LOURIVAL FREIRE, Nº 120#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#14324#VARA DA REGIAO LESTE 1 DE VIOL. DOMEST. E FAM. CONTRA A MULHER DE PENHA#SAO PAULO#(011) 2295-3466#03.634-010#R. DOUTOR JOÃO RIBEIRO, 433#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10455#01 CRIMINAL DE PENHA#SAO PAULO#(011) 2295-3466#03.634-010#R. DOUTOR JOÃO RIBEIRO, 433#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10950#EXECUCOES CRIMINAIS DE TUPA#TUPÃ#(014) 3496-8033#17.605-320#R. COLÔMBIA, Nº 200#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10734#01 CRIMINAL DE TAUBATE#TAUBATE#(012) 3631-3040#12.020-070#PÇA. MONSENHOR SILVA BARROS, S/Nº#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10740#02 EXECUCOES CRIMINAIS DE TAUBATE#TAUBATE#(012) 3624-2680#12.030-000#RUA EMÍLIO WINTHER,  - 1.439#1#0#0,0%#-
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10735#02 CRIMINAL DE TAUBATE#TAUBATE#(012) 3631-3040#12.020-070#PÇA. MONSENHOR SILVA BARROS, S/Nº#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10736#03 CRIMINAL DE TAUBATE#TAUBATE#(012) 3631-3040#12.020-070#PÇA. MONSENHOR SILVA BARROS, S/Nº#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10737#01 EXECUCOES CRIMINAIS DE TAUBATE#TAUBATE#(012) 3624-2680#12.030-000#RUA EMÍLIO WINTHER,  - 1.439#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10723#02 CRIMINAL DE TATUI#TATUI#(015) 3251-4013#18.278-440#AV. VIRGILIO MONTEZZO FILHO, Nº 2009#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#14326#VARA DA REGIAO SUL 1 DE VIOL. DOMEST. E FAM. CONTRA A MULHER DE VILA PRUDENTE#SAO PAULO#(011) 2154-4400#03.345-000#AV. SAPOPEMBA, 3.740#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10263#05 CRIMINAL DE SANTOS#SANTOS#(013) 3222-4919#11.013-190#PÇA. JOSÉ BONIFÁCIO, S/Nº#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10264#06 CRIMINAL DE SANTOS#SANTOS#(013) 3222-4919#11.013-190#PÇA. JOSÉ BONIFÁCIO, S/Nº#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10262#04 CRIMINAL DE SANTOS#SANTOS#(013) 3222-4919#11.013-190#PÇA. JOSÉ BONIFÁCIO, S/Nº#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#14327#VARA DA REGIAO SUL 2 DE VIOL. DOMEST. E FAM. CONTRA A MULHER DE SANTO AMARO#SAO PAULO#(011) 5524-8974#04.734-003#AV. ADOLFO PINHEIRO, 1.992#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10417#03 JURI DE SANTO AMARO#SAO PAULO#(011) 5524-8974#04.734-003#AV. ADOLFO PINHEIRO, 1.992#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10260#02 CRIMINAL DE SANTOS#SANTOS#(013) 3222-4919#11.013-190#PÇA. JOSÉ BONIFÁCIO, S/Nº#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10261#03 CRIMINAL DE SANTOS#SANTOS#(013) 3222-4919#11.013-190#PÇA. JOSÉ BONIFÁCIO, S/Nº#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10246#JURI/EXECUCOES DE SANTO ANDRE#SANTO ANDRE#(011) 4435-6800#09.040-906#PÇA. IV CENTENÁRIO, Nº 3#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#14322#VARA DA REGIAO LESTE 2 DE VIOL. DOMEST. E FAM. CONTRA A MULHER DE SAO MIGUEL PAULISTA#SAO PAULO#(011) 2054-0900#08.040-000#AV. AFONSO LOPES DE BAIÃO, 1.736#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10447#02 CRIMINAL DE SAO MIGUEL PAULISTA#SAO PAULO#(011) 2054-0900#08.040-000#AV. AFONSO LOPES DE BAIÃO, 1.736#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10648#02 CRIMINAL DE SAO VICENTE#SAO VICENTE#(013) 3467-6650#11.310-906#R. JACOB EMMERICH, Nº 1.367#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10647#01 CRIMINAL DE SAO VICENTE#SAO VICENTE#(013) 3467-6650#11.310-906#R. JACOB EMMERICH, Nº 1.367#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10651#EXECUCOES CRIMINAIS DE SAO VICENTE#SAO VICENTE#(013) 3467-6650#11.310-906#R. JACOB EMMERICH, Nº 1.367#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10961#EXECUCOES CRIMINAIS DE SAO JOSE DO RIO PRETO#SAO JOSE DO RIO PRETO#(017) 3231-8936#15.010-902#RUA MARECHAL DEODORO DA FONSECA - 3036#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10347#03 CRIMINAL DE SAO JOSE DO RIO PRETO#SAO JOSE DO RIO PRETO#(017) 3231-8936#15.010-902#RUA MARECHAL DEODORO DA FONSECA - 3036#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10363#01 CRIMINAL DE SAO JOSE DOS CAMPOS#SAO JOSE DOS CAMPOS#(012) 3878-7100#12.246-260#AVENIDA SALMÃO - 678#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10369#05 CRIMINAL DE SAO JOSE DOS CAMPOS#SAO JOSE DOS CAMPOS#(012) 3878-7100#12.246-260#AVENIDA SALMÃO - 678#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#16991#VARA VIOL. DOMEST. E FAM. CONTRA A MULHER DE SAO JOSE DOS CAMPOS#SAO JOSE DOS CAMPOS#(012) 3878-7100#12.246-260#AVENIDA SALMÃO - 678#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10366#04 CRIMINAL DE SAO JOSE DOS CAMPOS#SAO JOSE DOS CAMPOS#(012) 3878-7100#12.246-260#AVENIDA SALMÃO - 678#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10365#03 CRIMINAL DE SAO JOSE DOS CAMPOS#SAO JOSE DOS CAMPOS#(012) 3878-7100#12.246-260#AVENIDA SALMÃO - 678#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10508#01 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#14321#VARA DA REGIAO OESTE DE VIOL. DOMEST. E FAM. CONTRA A MULHER DE BUTANTA#SAO PAULO#(011) 3721-6830#05.581-000#AV. CORIFEU DE AZEVEDO MARQUES, 150#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9425#02 CRIMINAL DE BRAGANCA PAULISTA#BRAGANCA PAULISTA#(011) 4034-3414#12.902-000#AV. DOS IMIGRANTES, Nº 1.501#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9424#01 CRIMINAL DE BRAGANCA PAULISTA#BRAGANCA PAULISTA#(011) 4034-3414#12.902-000#AV. DOS IMIGRANTES, Nº 1.501#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#59223#CRIMINAL DE CACAPAVA#CACAPAVA#(012) 3653-2056#12.281-050#RUA MARQUES DO HERVAL - 269#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9394#02 EXECUCOES CRIMINAIS DE BAURU#BAURU#(014) 3232-5698#17.012-151#AVENIDA DUQUE DE CAXIAS - 12-29#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9467#01 JURI DE CAMPINAS#CAMPINAS#(019) 3756-3500#13.088-901#AV. FRANCISCO XAVIER ARRUDA CAMARGO, 300#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10822#01 EXECUCOES CRIMINAIS DE CAMPINAS#CAMPINAS#(019) 3756-3500#13.088-901#AV. FRANCISCO XAVIER ARRUDA CAMARGO, 300#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10825#02 EXECUCOES CRIMINAIS DE CAMPINAS#CAMPINAS#(019) 3756-3500#13.088-901#AV. FRANCISCO XAVIER ARRUDA CAMARGO, 300#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9514#01 CRIMINAL DE CATANDUVA#CATANDUVA#(017) 3522-2299#15.800-032#R. PARQUE DAS AMÉRICAS, Nº 55#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#16420#CRIMINAL DE CARAGUATATUBA#CARAGUATATUBA#(012) 3882-1990#11.661-050#PÇA. JOSÉ REBELLO DA CUNHA, Nº 73#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#72838#03 CRIMINAL DE ASSIS#ASSIS#(018) 3322-6011#19.802-300#R. DR. LYCIO BRANDÃO DE CAMARGO, Nº 50#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9331#02 CRIMINAL E ANEXO VIOL. DOMEST. E FAM. CONTRA A MULHER DE ASSIS#ASSIS#(018) 3322-6011#19.802-300#R. DR. LYCIO BRANDÃO DE CAMARGO, Nº 50#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9312#01 CRIMINAL DE ARARAQUARA#ARARAQUARA#(016) 3336-1888#14.801-425#R. DOS LIBANESES, Nº 1.998#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9313#02 CRIMINAL DE ARARAQUARA#ARARAQUARA#(016) 3336-1888#14.801-425#R. DOS LIBANESES, Nº 1.998#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9314#03 CRIMINAL DE ARARAQUARA#ARARAQUARA#(016) 3336-1888#14.801-425#R. DOS LIBANESES, Nº 1.998#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9268#01 CRIMINAL DE AMERICANA#AMERICANA#(019) 3406-1684#13.468-390#AV. BRASIL SUL, Nº 2.669#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9730#EXECUCOES CRIMINAIS DE ITAPETININGA#ITAPETININGA#(015) 3272-3644#18.200-160#AV. PEIXOTO GOMIDE, S/Nº#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10485#CRIMINAL DE IPIRANGA#SAO PAULO#(011) 2273-2204#04.206-000#RUA AGOSTINHO GOMES - 1455/1457#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9845#01 CRIMINAL DE LIMEIRA#LIMEIRA#(019) 3442-5000#13.480-181#R. BOA MORTE, 661#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9766#01 CRIMINAL E ANEXO VIOL. DOMEST. E FAM. CONTRA A MULHER DE ITU#ITU#(011) 4022-1101#13.301-900#RUA LUIZ BOLOGNESI - S/N#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10428#04 JURI DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#11241#01 JURI - FORO CRIMINAL CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10539#01 EXECUCOES CRIMINAIS DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10532#25 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10531#24 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10530#23 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10527#20 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10534#27 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10529#22 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10803#28 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#59222#32 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10535#29 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10526#19 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10536#30 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10537#31 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10533#26 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10514#07 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10513#06 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10515#08 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10512#05 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10509#02 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10516#09 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10510#03 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10511#04 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10517#10 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10523#16 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10522#15 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10524#17 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10521#14 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10518#11 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10525#18 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10519#12 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10520#13 CRIMINAL DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10543#05 EXECUCOES CRIMINAIS DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10542#04 EXECUCOES CRIMINAIS DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10541#03 EXECUCOES CRIMINAIS DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#10540#02 EXECUCOES CRIMINAIS DE CENTRAL#SAO PAULO#(011) 2127-9000#01.133-020#AV. DOUTOR ABRAHÃO RIBEIRO, 313#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9645#03 CRIMINAL DE GUARUJA#GUARUJA#(013) 3386-2950#11.440-550#RUA SILVIO DAIGE - 280#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9674#EXECUCOES CRIMINAIS DE GUARULHOS#GUARULHOS#(011) 2408-8122#07.011-060#R. JOSÉ MAURÍCIO, Nº 103#1#0#0,0%#0,0%
Justiça Estadual#TJSP#SP#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#9668#03 CRIMINAL DE GUARULHOS#GUARULHOS#(011) 2408-8122#07.011-060#R. JOSÉ MAURÍCIO, Nº 103#1#0#0,0%#0,0%
